time,label
50,0
100,0
150,0
200,0
250,0
300,0
350,0
400,0
450,3
500,3
550,3
600,3
650,3
700,3
750,3
800,3
850,3
900,3
950,3
1000,3
1050,3
1100,3
1150,3
1200,3
1250,3
1300,3
1350,3
1400,3
1450,1
1500,1
1550,1
1600,1
1650,4
1700,4
1750,4
1800,4
1850,4
1900,4
1950,4
2000,4
2050,4
2100,4
2150,4
2200,4
2250,4
2300,4
2350,4
2400,4
2450,4
2500,4
2550,4
2600,4
2650,4
2700,4
2750,4
2800,4
2850,4
2900,4
2950,4
3000,4
3050,4
3100,4
3150,4
3200,4
3250,4
3300,4
3350,4
3400,4
3450,4
3500,4
3550,4
3600,4
3650,4
3700,4
3750,4
3800,4
3850,4
3900,4
3950,4
4000,4
4050,4
4100,4
4150,4
4200,4
4250,4
4300,4
4350,4
4400,4
4450,4
4500,4
4550,4
4600,4
4650,4
4700,4
4750,4
4800,4
4850,4
4900,4
4950,4
5000,4
5050,4
5100,4
5150,4
5200,4
5250,4
5300,4
5350,4
5400,4
5450,4
5500,4
5550,4
5600,4
5650,4
5700,4
5800,0
5850,0
5900,0
5950,0
6000,0
6050,0
6100,0
6150,0
6200,0
6250,0
6300,0
6350,0
6400,0
6450,0
6500,0
6550,0
6600,3
6650,3
6700,3
6750,3
6800,3
6850,3
6900,3
6950,3
7000,3
7050,3
7100,3
7150,3
7200,3
7250,3
7300,3
7350,3
7400,3
7450,3
7500,3
7550,3
7600,3
7650,3
7700,3
7750,3
7800,3
7850,3
7900,3
7950,3
8000,3
8050,3
8100,3
8150,3
8200,3
8250,3
8300,3
8350,3
8400,3
8450,3
8500,3
8550,3
8600,3
8650,3
8700,3
8750,3
8800,3
8850,3
8900,3
8950,3
9000,3
9050,3
9100,3
9150,3
9200,3
9250,3
9300,3
9350,3
9400,3
9450,3
9500,3
9550,3
9600,3
9650,3
9700,3
9750,3
9800,3
9850,3
9900,3
9950,3
10000,3
10050,3
10100,3
10150,3
10200,3
10250,3
10300,3
10350,3
10400,3
10450,3
10500,3
10550,3
10600,3
10650,3
10700,3
10750,3
10800,3
10850,3
10900,3
10950,3
11000,3
11050,3
11100,3
11150,3
11200,3
11250,3
11300,3
11350,3
11400,3
11450,3
11500,3
11550,3
11600,3
11650,3
11700,3
11750,3
11800,3
11850,3
11900,3
11950,3
12000,3
12050,3
12100,3
12150,3
12200,3
12250,3
12300,3
12350,3
12400,3
12450,3
12500,3
12550,3
12600,3
12650,3
12700,3
12750,3
12800,3
12850,3
12900,3
12950,3
13000,3
13050,3
13100,3
13150,3
13200,3
13250,3
13300,3
13350,3
13400,3
13450,3
13500,3
13550,3
13600,3
13650,3
13700,3
13750,3
13800,3
13850,3
13900,3
13950,3
14000,3
14050,3
14100,3
14150,3
14200,3
14250,3
14300,3
14350,3
14400,3
14450,3
14500,3
14550,3
14600,3
14650,3
14700,3
14750,3
14800,3
14850,3
14900,3
14950,3
15000,3
15050,3
15100,3
15150,3
15200,3
15250,3
15300,3
15350,3
15400,3
15450,3
15500,3
15550,3
15600,3
15650,3
15700,3
15750,3
15800,3
15850,3
15900,3
15950,3
16000,3
16050,3
16100,3
16150,3
16200,3
16250,3
16300,3
16350,3
16400,3
16450,3
16500,3
16550,3
16600,3
16650,3
16700,3
16750,3
16800,3
16850,3
16900,3
16950,3
17000,3
17050,3
17100,3
17150,3
17200,3
17250,3
17300,3
17350,3
17400,3
17450,3
17500,3
17550,3
17600,3
17650,3
17700,3
17750,3
17800,3
17850,3
17900,3
17950,3
18000,3
18050,3
18100,3
18150,3
18200,3
18250,3
18300,3
18350,3
18400,3
18450,3
18500,3
18550,3
18600,3
18650,3
18700,3
18750,3
18800,3
18850,3
18900,3
18950,3
19000,3
19050,3
19100,3
19150,3
19200,3
19250,3
19300,3
19350,3
19400,3
19450,3
19500,3
19550,3
19600,3
19650,3
19700,3
19750,3
19800,3
19850,3
19900,3
19950,3
20000,3
20050,3
20100,3
20150,3
20200,3
20250,3
20300,3
20350,3
20400,3
20450,3
20500,3
20550,3
20600,3
20650,3
20700,3
20750,3
20800,3
20850,3
20900,3
20950,3
21000,3
21050,3
21100,3
21150,3
21200,3
21250,3
21300,3
21350,3
21400,3
21450,3
21500,3
21550,3
21600,3
21650,3
21700,3
21750,3
21800,3
21850,3
21900,3
21950,3
22000,3
22050,3
22100,3
22150,3
22200,3
22250,3
22300,3
22350,3
22400,3
22450,3
22500,3
22550,3
22600,3
22650,3
22700,3
22750,3
22800,3
22850,3
22900,3
22950,3
23000,3
23050,3
23100,3
23150,3
23200,3
23250,3
23300,3
23350,3
23400,3
23450,3
23500,3
23550,3
23600,3
23650,3
23700,3
23750,3
23800,3
23850,3
23900,3
23950,3
24000,3
24050,3
24100,3
24150,3
24200,3
24250,3
24300,3
24350,3
24400,3
24450,3
24500,3
24550,3
24600,3
24650,3
24700,3
24750,3
24800,3
24850,3
24900,3
24950,3
25000,3
25050,3
25100,3
25150,3
25200,3
25250,3
25300,3
25350,3
25400,3
25450,3
25500,3
25550,3
25600,3
25650,3
25700,3
25750,3
25800,3
25850,3
25900,3
25950,3
26000,3
26050,3
26100,3
26150,3
26200,3
26250,3
26300,3
26350,3
26400,3
26450,3
26500,3
26550,3
26600,3
26650,3
26700,3
26750,3
26800,3
26850,3
26900,3
26950,3
27000,3
27050,3
27100,3
27150,3
27200,3
27250,3
27300,3
27350,3
27400,3
27450,3
27500,3
27550,3
27600,3
27650,3
27700,3
27750,3
27800,3
27850,3
27900,3
27950,3
28000,3
28050,3
28100,3
28150,3
28200,3
28250,3
28300,3
28350,3
28400,3
28450,3
28500,3
28550,3
28600,3
28650,3
28700,3
28750,3
28800,3
28850,3
28900,3
28950,3
29000,3
29050,3
29100,3
29150,3
29200,3
29250,3
29300,3
29350,3
29400,3
29450,3
29500,3
29550,3
29600,3
29650,3
29700,3
29750,3
29800,3
29850,3
29900,3
29950,3
30000,3
30050,3
30100,3
30150,3
30200,3
30250,3
30300,3
30350,3
30400,3
30450,3
30500,3
30550,3
30600,3
30650,3
30700,3
30750,3
30800,3
30850,3
30900,3
30950,3
31000,3
31050,3
31100,3
31150,3
31200,3
31250,3
31300,3
31350,3
31400,3
31450,3
31500,3
31550,3
31600,3
31650,3
31700,3
31750,3
31800,3
31850,3
31900,3
31950,3
32000,3
32050,3
32100,3
32150,3
32200,3
