time,label
50,0
100,0
150,0
200,0
250,0
300,0
350,0
400,0
450,0
500,0
550,0
600,0
650,0
700,0
750,0
800,0
850,0
900,0
950,0
1000,0
1050,0
1100,0
1150,0
1200,0
1250,0
1300,0
1350,0
1400,0
1450,0
1500,4
1550,4
1600,4
1650,4
1700,4
1750,4
1800,4
1850,4
1900,4
1950,4
2000,4
2050,4
2100,4
2150,4
2250,0
2300,0
2350,0
2400,0
2450,0
2500,0
2550,0
2600,0
2650,0
2700,0
2750,0
2800,0
2850,0
2900,0
2950,0
3000,0
3050,0
3100,0
3150,0
3200,0
3250,0
3300,0
3350,0
3400,0
3450,0
3500,4
3550,4
3600,4
3650,4
3700,4
3750,4
3800,4
3850,4
3900,4
3950,4
4000,4
4050,4
4100,4
4150,4
4200,4
4250,4
4300,4
4350,4
4400,4
4450,4
4500,4
4550,4
4600,4
4650,4
4700,4
4750,4
4800,4
4850,4
4900,4
4950,4
5000,4
5050,4
5100,4
5150,4
5200,4
5250,4
5300,4
5350,4
5400,4
5450,4
5500,4
5550,4
5600,4
5650,4
5700,4
5750,4
5800,2
5850,2
5900,2
5950,2
6000,2
6050,2
6100,2
6150,2
6200,2
6250,2
6300,2
6350,2
6400,2
6450,2
6500,2
6550,2
6600,2
6650,2
6700,2
6750,2
6800,2
6850,2
6900,2
6950,2
7450,0
7500,0
7550,0
7600,0
7650,0
7700,0
7750,0
7800,0
7850,0
7900,0
7950,0
8000,0
8050,0
8100,0
8150,0
8200,0
8250,0
8300,0
8350,0
8400,0
8450,0
8500,0
8550,0
8600,0
8650,0
8700,0
8750,0
8800,0
8850,0
8900,0
8950,3
9000,3
9050,3
9100,3
9150,3
9200,3
9250,3
9300,3
9350,3
9400,3
9450,3
9500,3
9550,3
9600,3
9650,3
9700,3
9750,3
9800,3
9850,3
9900,3
9950,3
10000,3
10050,3
10100,3
10150,3
10200,3
10250,3
10300,3
10350,3
10400,3
10450,3
10500,3
10550,3
10600,3
10650,3
10700,3
10750,3
10800,3
10850,3
10900,3
10950,3
11000,3
11050,3
11100,3
11150,3
11200,3
11250,3
11300,3
11350,3
11400,3
11450,3
11500,3
11550,3
11600,3
11650,3
11700,3
11750,3
11800,3
11850,3
11900,3
11950,3
12000,3
12050,3
12100,3
12150,3
12200,3
12250,3
12300,3
12350,3
12400,3
12450,3
12500,3
12550,3
12600,3
12650,3
12700,3
12750,3
12800,3
12850,4
12900,4
12950,4
13000,4
13050,4
13100,4
13150,4
13200,4
13250,4
13300,4
13350,4
13400,4
13450,4
13500,4
13550,4
13600,4
13650,4
13700,4
13750,4
13800,4
13850,4
13900,4
13950,4
14000,4
14050,4
14500,2
14550,2
14600,2
14650,2
14700,2
14750,2
14800,2
14850,2
14900,2
14950,2
15000,2
15050,2
15100,2
15150,2
15200,2
15250,2
15300,2
15350,2
15400,2
15450,2
15500,2
15550,2
15600,2
15650,2
15700,2
16850,4
16900,4
16950,4
17000,4
17050,4
17100,4
17150,4
17200,4
17250,4
17300,4
17350,4
17400,4
17450,4
17500,4
17550,4
17600,4
17650,4
17700,4
17750,4
17800,4
17850,4
17900,4
17950,4
18000,4
18050,4
18100,4
18150,4
18200,4
18250,0
18300,0
18350,0
18400,0
18450,0
18500,0
18550,0
18600,0
18650,0
18700,0
18750,0
18800,0
18850,0
18900,0
18950,0
19000,0
19050,0
19100,0
19150,0
19200,0
19250,0
19300,0
19350,0
19400,3
19450,3
19500,3
19550,3
19600,3
19650,3
19700,3
19750,3
19800,3
19850,3
19900,3
19950,3
20000,3
20050,3
20100,3
20150,3
20200,3
20250,3
20300,3
20350,3
20400,3
20450,3
20500,3
20550,3
20600,3
20650,3
20700,3
20750,3
20800,3
20850,3
20900,3
20950,3
21000,3
21050,3
21100,3
21150,3
21200,3
21250,3
21300,3
21350,3
21400,3
21450,3
21500,3
21550,3
21600,3
21650,3
21700,3
21750,3
21800,3
21850,3
21900,3
21950,3
22000,3
22050,3
22100,3
22150,3
22200,3
22250,3
22300,3
22350,3
22400,3
22450,3
22500,3
22550,3
22600,3
22650,3
22700,3
22750,3
22800,3
22850,3
22900,3
22950,3
23000,3
23050,3
23100,3
23150,3
23200,3
23250,3
23300,3
23350,3
23400,3
23450,3
23500,3
23550,3
23600,3
23650,3
23700,3
23750,3
23800,3
23850,3
23900,3
23950,3
24000,3
24050,3
24100,3
24150,3
24200,3
24250,3
24300,3
24350,3
24400,3
24450,3
24500,3
24550,3
24600,3
24650,3
24700,3
24750,3
24800,3
24850,3
24900,3
24950,3
25000,3
25050,3
25100,3
25150,3
25200,3
25250,3
25300,3
25350,3
25400,3
25450,3
25500,3
25550,3
25600,3
25650,3
25700,3
25750,3
25800,3
25850,3
25900,3
25950,3
26000,3
26050,3
26100,3
26150,3
26200,3
26250,3
26300,3
26350,3
26400,3
26450,3
26500,3
26550,3
26600,3
26650,3
26700,3
26750,3
26800,3
26850,3
26900,3
26950,3
27000,3
27050,3
27100,3
27150,3
27200,3
27250,3
27300,3
27350,3
27400,3
27450,3
27500,3
27550,3
27600,3
27650,3
27700,3
27750,3
27800,3
27850,3
27900,3
27950,3
28000,3
28050,3
28100,3
28150,3
28200,3
28250,3
28300,3
28350,3
28400,3
28450,3
28500,3
28550,3
28600,3
28650,3
28700,3
28750,3
28800,3
28850,3
28900,3
28950,3
29000,3
29050,3
29100,3
29150,3
29200,3
29250,3
29300,3
29350,3
29400,3
29450,3
29500,3
29550,3
29600,3
29650,3
29700,3
29750,3
29800,3
29850,3
29900,3
29950,3
30000,3
30050,3
30100,3
30150,3
30200,3
30250,3
30300,3
30350,3
30400,3
30450,3
30500,3
30550,3
30600,3
30650,3
30700,3
30750,3
30800,3
30850,3
30900,3
30950,3
31000,3
31050,3
31100,3
31200,1
31250,1
31300,1
31350,1
31400,1
31450,1
31500,1
31550,1
31600,1
31650,1
31700,1
31750,1
31800,1
31850,1
31900,1
31950,1
32000,1
32100,4
32150,4
32200,4
32250,4
32300,4
32350,4
32400,4
32450,4
32500,4
32550,4
32600,4
32650,4
32700,4
32750,4
32800,4
32850,4
32900,4
32950,4
33000,4
33050,4
33100,4
33150,4
33200,4
33250,4
33300,4
33350,4
33400,4
33450,4
33500,4
33550,4
33600,4
33650,4
33700,4
33750,4
33800,4
33850,4
33900,4
33950,4
34000,4
34050,4
34100,4
34150,4
34200,4
34250,4
