time,label
50,0
100,0
150,0
200,0
250,0
300,0
350,0
400,0
450,0
500,0
550,0
600,0
650,0
700,0
750,0
800,0
850,0
900,0
950,0
1000,0
1050,0
1100,0
1150,0
1200,0
1250,0
1300,0
1350,0
1400,0
1450,0
1500,0
1550,0
1600,0
1650,0
1700,0
1750,0
1800,0
1850,4
1900,4
1950,4
2000,4
2050,4
2100,4
2150,4
2200,4
2250,4
2300,4
2350,4
2400,4
2450,4
2500,4
2550,4
2600,4
2650,4
2700,4
2750,4
2800,4
2850,3
2900,3
2950,3
3000,3
3050,3
3100,3
3150,3
3200,3
3250,3
3300,3
3350,3
3400,3
3450,3
3500,3
3550,3
3600,3
3650,3
3700,3
3750,3
3800,3
3850,3
3900,3
3950,3
4000,3
4050,3
4100,3
4150,3
4200,3
4250,3
4300,3
4350,3
4400,3
4450,3
4500,3
4550,3
4600,3
4650,3
4700,3
4750,3
4800,3
4850,3
4900,3
4950,3
5000,3
5050,3
5100,3
5150,3
5200,3
5250,3
5300,3
5350,3
5400,3
5450,3
5500,3
5550,3
5600,3
5650,3
5700,3
5750,3
5800,3
5850,3
5900,3
5950,3
6000,3
6050,3
6100,3
6150,3
6200,3
6250,3
6300,3
6350,3
6400,3
6450,3
6500,3
6550,3
6600,3
6650,3
6700,3
6750,3
6800,3
6850,3
6900,3
6950,3
7000,3
7050,3
7100,3
7150,3
7200,3
7250,3
7300,3
7350,3
7400,3
7450,3
7500,3
7550,3
7600,3
7650,3
7700,3
7750,3
7800,3
7850,3
7900,3
7950,3
8000,3
8050,3
8100,3
8150,3
8200,3
8250,3
8300,3
8350,3
8400,3
8450,3
8500,3
8550,3
8600,3
8650,3
8700,3
8750,3
8800,3
8850,3
8900,3
8950,3
9000,3
9050,3
9100,3
9150,3
9200,3
9250,3
9300,3
9350,3
9400,3
9450,3
9500,3
9550,3
9600,3
9650,3
9700,3
9750,3
9800,3
9850,3
9900,3
9950,3
10000,3
10050,3
10100,3
10150,3
10200,3
10250,3
10300,3
10350,3
10400,3
10450,3
10500,3
10550,3
10600,3
10650,3
10700,3
10750,3
10800,3
10850,3
10900,3
10950,3
11000,3
11050,3
11100,3
11150,3
11200,3
11250,3
11300,3
11350,3
11400,3
11450,3
11500,3
11550,3
11600,3
11650,3
11700,3
11750,3
11800,3
11850,3
11900,3
11950,3
12000,3
12050,3
12100,3
12150,3
12200,3
12250,3
12300,3
12350,3
12400,3
12450,3
12500,3
12550,3
12600,3
12650,1
12700,1
12750,1
12800,1
12850,1
12900,1
12950,1
13000,1
13050,1
13100,1
13150,1
13200,1
13250,1
13300,1
13350,1
13400,1
13450,1
13500,1
13550,1
13600,1
13650,1
13700,1
13750,1
13800,1
13850,1
13900,1
13950,1
14000,1
14050,1
14100,1
14150,1
14200,1
14250,1
14300,1
14350,1
14400,1
14450,1
14500,4
14550,4
14600,4
14650,4
14700,4
14750,4
14800,4
14850,4
14900,4
14950,4
15000,4
15050,4
15100,4
15150,4
15200,4
15250,4
15300,4
15350,4
15400,4
15450,4
15500,4
15550,4
15600,4
15650,4
15700,4
15750,4
15800,4
15850,4
15900,4
15950,4
16000,4
16050,4
16100,4
16150,4
16200,4
16250,4
16300,4
16350,4
16400,4
16450,4
16500,4
16550,4
16600,4
16650,4
16700,4
16750,4
16800,4
16850,4
16900,4
16950,4
17000,4
17050,4
17100,4
17150,4
17200,4
17250,4
17300,4
17350,4
17400,4
17450,4
17500,4
17550,4
17600,4
17650,4
17700,4
17750,4
17800,4
17850,4
17900,4
17950,4
18000,4
18050,4
18100,4
18150,4
18200,4
18250,4
18300,4
18350,4
18400,4
18450,4
18500,4
18550,4
18600,4
18650,4
18700,4
18750,4
18800,4
18850,4
18900,4
18950,4
19000,4
19050,4
19100,4
19150,4
19200,4
19250,4
19300,4
19350,4
19400,4
19450,4
19500,4
19550,4
19600,4
19650,4
19700,4
19750,4
19800,4
19850,4
19900,4
19950,4
20000,4
20050,4
20100,4
20150,4
20200,4
20250,4
20300,4
20350,4
20400,4
20450,4
20500,4
20550,4
20600,4
20650,4
20700,4
20750,4
20800,4
20850,4
20900,4
20950,4
21000,4
21050,4
21100,4
21150,4
21200,4
21250,4
21300,4
21350,4
21400,4
21450,4
21500,4
21550,4
21600,4
21650,4
21700,4
21750,4
21800,4
21850,4
21900,4
21950,4
22000,4
22050,4
22100,4
22150,4
22200,4
22250,4
22300,4
22350,4
22400,4
22450,4
22500,4
22550,4
22600,4
22650,4
22700,4
22750,4
22800,4
22850,4
22900,4
22950,4
23000,4
23050,4
23100,4
23150,4
23200,4
23250,4
23300,4
23350,4
23400,4
23450,4
23500,4
23550,4
23600,4
23650,4
23700,4
23750,4
23800,4
23850,4
23900,4
23950,4
24000,4
24050,4
24100,4
24150,4
24200,4
24250,4
24300,4
24350,4
24400,4
24450,4
24500,4
24550,4
24600,4
24650,4
24700,4
24750,4
24800,4
24850,4
24900,4
24950,4
25000,4
25050,4
25100,4
25150,0
25200,0
25250,0
25300,0
25350,0
25400,0
25450,0
25500,0
25550,0
25600,4
25650,4
25700,4
25750,4
25800,4
25850,4
25900,4
25950,4
26000,4
26050,4
26100,4
26150,4
26200,4
26250,4
26300,4
26350,4
26400,4
26450,4
26500,4
26550,4
26600,4
26650,4
26700,4
26750,4
26800,4
26850,4
26900,4
26950,4
27000,4
27050,4
27100,4
27150,0
27200,0
27250,0
27300,0
27350,0
27400,0
27500,4
27550,4
27600,4
27650,4
27700,4
27750,4
27800,4
27850,4
27900,2
27950,2
28000,2
28050,2
28100,2
28150,2
28200,2
28250,2
28300,2
28350,4
28400,4
28450,4
28500,4
28550,4
28600,4
28650,4
28700,4
28750,4
28800,4
28850,4
28900,4
28950,4
29000,4
29050,4
29100,4
29150,4
29200,4
29250,4
29300,4
29350,4
29400,4
29450,4
29500,4
29550,4
29600,4
29650,4
29700,4
29750,4
29800,4
29850,4
29900,4
29950,4
30000,4
30050,4
30100,4
30150,4
30200,4
30250,4
30300,4
30350,4
30400,4
30450,4
30500,4
30550,4
30600,4
30650,4
30700,4
30750,4
30800,4
30850,4
30900,4
30950,4
31000,4
31050,4
31100,4
31150,4
31200,4
31250,4
31300,4
31350,4
31400,4
31450,4
31500,4
31550,4
31600,4
31650,4
31700,4
31750,4
31800,4
31850,4
31900,4
31950,4
32000,4
32050,4
32100,4
32150,4
32200,4
